identifier,source_id,source,web,onset,expires,location_name,country,continent,latitude,longitude,Type: Coastal Flood,Type: Flash Flood,Type: Inland Flood,Type: River Flood,Type: Storm Surge,Type: Unknown,Type: Landslide,Cause: Dam Break,Cause: Extreme Rainfall,Cause: Ice Jam,Cause: High Tide,Cause: Long Term Rainfall,Cause: Reservoir Release,Cause: Snowmelt,Cause: Soil Saturation,Cause: Storm Surge,Cause: Tsunami,Cause: Unknown,affected_quantitative,agriculture_quantitative,communications_quantitative,cultural_heritage_quantitative,death_quantitative,education_quantitative,environment_description,environment_quantitative,evacuated_quantitative,forest_quantitative,health_sector_quantitative,heritage_quantitative,houses_damaged_quantitative,houses_destroyed_quantitative,industry_quantitative,injured_quantitative,magnitude_description,missing_quantitative,roads_quantitative,spatial_extent_quantitative,transport_quantitative
305.0,15637,FloodList,http://floodlist.com/asia/floods-vietnam-laos-storm-dianmu-august-2016,2016-08-19T00:00:00,2016-08-19T00:00:00,Hoa Binh,Viet Nam,Asia,20.6861265,105.31311849999997,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 7.0 people,,,,,,,,,,,,,,,,
306.0,15637,FloodList,http://floodlist.com/asia/floods-vietnam-laos-storm-dianmu-august-2016,2016-08-19T00:00:00,2016-08-19T00:00:00,Bac Giang,Viet Nam,Asia,21.3014947,106.62913040000001,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 7.0 people,,,,,,,,,,,,,,,,
307.0,15637,FloodList,http://floodlist.com/asia/floods-vietnam-laos-storm-dianmu-august-2016,2016-08-19T00:00:00,2016-08-19T00:00:00,Nghe An,Viet Nam,Asia,19.2342489,104.92003649999992,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 7.0 people,,,,,,,,,,,,,,,,
308.0,15555,FloodList,http://floodlist.com/asia/thailand-floods-northern-provinces-august-2016,2016-08-13T00:00:00,2016-08-13T00:00:00,Pai,Thailand,Asia,19.3582191,98.44048629999998,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Nan - rainfall = 173.3 mm in 24 hours,,,,
309.0,15555,FloodList,http://floodlist.com/asia/thailand-floods-northern-provinces-august-2016,2016-08-13T00:00:00,2016-08-13T00:00:00,Nan,Thailand,Asia,18.7756318,100.77304170000002,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Nan - rainfall = 173.3 mm in 24 hours,,,,
310.0,15556,FloodList,http://floodlist.com/asia/philippines-floods-manila-central-luzon-calabarzon-august-2016,2016-08-08T00:00:00,2016-08-08T00:00:00,Metropolitan Manila,Philippines,Asia,14.6090537,121.02225650000003,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 80467.0 people,,,,Unknown location - 14.0 people,,,,Unknown location - 50592.0 people,,,,,,,,Manila - rainfall = 137.1 mm in 24 hours,,,,
311.0,15556,FloodList,http://floodlist.com/asia/philippines-floods-manila-central-luzon-calabarzon-august-2016,2016-08-08T00:00:00,2016-08-08T00:00:00,Central Luzon,Philippines,Asia,15.4827722,120.7120023,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 80467.0 people,,,,Unknown location - 14.0 people,,,,Unknown location - 50592.0 people,,,,,,,,Manila - rainfall = 137.1 mm in 24 hours,,,,
312.0,15556,FloodList,http://floodlist.com/asia/philippines-floods-manila-central-luzon-calabarzon-august-2016,2016-08-08T00:00:00,2016-08-08T00:00:00,Calabarzon,Philippines,Asia,14.1007803,121.07937049999998,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 80467.0 people,,,,Unknown location - 14.0 people,,,,Unknown location - 50592.0 people,,,,,,,,Manila - rainfall = 137.1 mm in 24 hours,,,,
313.0,15554,FloodList,http://floodlist.com/europe/russia-floods-moscow-august-2016,2016-08-14T00:00:00,2016-08-16T00:00:00,Lyubertsy,Russian Federation,Europe,55.686462,37.89815539999995,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 200.0 people,,,,,,,,Moscow - rainfall = 88.0 mm in 24 hours,,,,
314.0,15554,FloodList,http://floodlist.com/europe/russia-floods-moscow-august-2016,2016-08-14T00:00:00,2016-08-16T00:00:00,Leninsky,Russian Federation,Europe,55.58407159999999,37.40542000000005,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 200.0 people,,,,,,,,Moscow - rainfall = 88.0 mm in 24 hours,,,,
315.0,15554,FloodList,http://floodlist.com/europe/russia-floods-moscow-august-2016,2016-08-14T00:00:00,2016-08-16T00:00:00,Mytishchi,Russian Federation,Europe,55.9198471,37.765498500000035,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 200.0 people,,,,,,,,Moscow - rainfall = 88.0 mm in 24 hours,,,,
316.0,15554,FloodList,http://floodlist.com/europe/russia-floods-moscow-august-2016,2016-08-14T00:00:00,2016-08-16T00:00:00,Pionerskaya,Russian Federation,Europe,55.7361492,37.46769429999995,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 200.0 people,,,,,,,,Moscow - rainfall = 88.0 mm in 24 hours,,,,
317.0,15554,FloodList,http://floodlist.com/europe/russia-floods-moscow-august-2016,2016-08-14T00:00:00,2016-08-16T00:00:00,Savelovskaya,Russian Federation,Europe,55.7942914,37.58819879999999,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 200.0 people,,,,,,,,Moscow - rainfall = 88.0 mm in 24 hours,,,,
318.0,15554,FloodList,http://floodlist.com/europe/russia-floods-moscow-august-2016,2016-08-14T00:00:00,2016-08-16T00:00:00,Filyovsky Park,Russian Federation,Europe,55.754358,37.492148499999985,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 200.0 people,,,,,,,,Moscow - rainfall = 88.0 mm in 24 hours,,,,
319.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,Ascension,United States of America,North America,30.2017295,-90.94384680000002,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
320.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,East Baton Rouge,United States of America,North America,30.5693593,-91.09694000000002,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
321.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,East Feliciana,United States of America,North America,30.8458948,-91.0203224,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
322.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,Iberia,United States of America,North America,29.93067239999999,-91.60769599999998,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
323.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,Iberville,United States of America,North America,30.2899179,-91.4048249,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
324.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,Livingston,United States of America,North America,30.4340146,-90.67730460000001,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
325.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,St. Helena,United States of America,North America,30.8021866,-90.67730460000001,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
326.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,St. James,United States of America,North America,30.0179292,-90.79132270000002,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
327.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,St. Tammany,United States of America,North America,30.4357418,-89.9253233,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
328.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,Tangipahoa,United States of America,North America,30.6194521,-90.3748354,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
329.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,Washington,United States of America,North America,30.80392599999999,-90.0746767,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
330.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,Lafayette,United States of America,North America,30.1895142,-92.02731899999998,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
331.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,St. Martin,United States of America,North America,30.2395901,-91.75388169999997,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
332.0,15434,FloodList,http://floodlist.com/america/usa/usa-louisiana-rivers-record-levels-president-declares-major-disaster,2016-08-12T00:00:00,2016-08-12T00:00:00,West Baton Rouge,United States of America,North America,30.4751202,-91.32764220000001,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 13.0 people,,,,,,,,,,,,Livingston - rainfall = 434.0 mm in 24 hours; Baton Rouge - rainfall = 299.0 mm in 24 hours; New Iberia - rainfall = 283.0 mm in 24 hours; Lafayette - rainfall = 202.0 mm in 24 hours,,,,
333.0,15392,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-08-06T00:00:00,2016-08-06T00:00:00,Bhilwara,India,Asia,25.321377,74.586953,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 16.0 people; Baran - 8.0 people,,,,,,,,,,,,Jodhpur - rainfall = 176.0 mm in 24 hours; Pali - rainfall = 290.0 mm in 24 hours; Jalore - rainfall = 230.0 mm in 24 hours,,,,
334.0,15392,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-08-06T00:00:00,2016-08-06T00:00:00,Chittorgarh,India,Asia,24.8887435,74.62692160000006,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 16.0 people; Baran - 8.0 people,,,,,,,,,,,,Jodhpur - rainfall = 176.0 mm in 24 hours; Pali - rainfall = 290.0 mm in 24 hours; Jalore - rainfall = 230.0 mm in 24 hours,,,,
335.0,15392,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-08-06T00:00:00,2016-08-06T00:00:00,Jhalawar,India,Asia,24.5973494,76.16098379999994,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 16.0 people; Baran - 8.0 people,,,,,,,,,,,,Jodhpur - rainfall = 176.0 mm in 24 hours; Pali - rainfall = 290.0 mm in 24 hours; Jalore - rainfall = 230.0 mm in 24 hours,,,,
336.0,15392,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-08-06T00:00:00,2016-08-06T00:00:00,Barmer,India,Asia,25.7531537,71.41806220000001,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 16.0 people; Baran - 8.0 people,,,,,,,,,,,,Jodhpur - rainfall = 176.0 mm in 24 hours; Pali - rainfall = 290.0 mm in 24 hours; Jalore - rainfall = 230.0 mm in 24 hours,,,,
337.0,15392,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-08-06T00:00:00,2016-08-06T00:00:00,Pali,India,Asia,25.7710893,73.32344779999994,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 16.0 people; Baran - 8.0 people,,,,,,,,,,,,Jodhpur - rainfall = 176.0 mm in 24 hours; Pali - rainfall = 290.0 mm in 24 hours; Jalore - rainfall = 230.0 mm in 24 hours,,,,
338.0,15377,FloodList,http://floodlist.com/africa/nigeria-flood-warnings-august-2016,2016-08-03T00:00:00,2016-08-03T00:00:00,Kano,Nigeria,Africa,12.0021794,8.591956100000061,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,Kano - 18.0 people,,,,,,,,,,,,,,,,
339.0,15339,FloodList,http://floodlist.com/america/mexico-tropical-storm-earl-floods-landslides-august-2016,2016-08-04T00:00:00,2016-08-07T00:00:00,"Huauchinango, Puebla",Mexico,North America,20.1757001,-98.06288619999998,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Puebla State, Mexico - 29.0 people; Veracruz State, Mexico - 11.0 people",,,,Belize - 170.0 people; Guatemala - 700.0 people,,,,,,,,"Yamonho, Chiapas, Mexico - rainfall = 193.8 mm in 24 hours; Martinez de la Torre, Veracruz, Mexico - rainfall = 198.2 mm in 24 hours",,,,
340.0,15339,FloodList,http://floodlist.com/america/mexico-tropical-storm-earl-floods-landslides-august-2016,2016-08-04T00:00:00,2016-08-07T00:00:00,"Tlaola, Puebla",Mexico,North America,20.1364174,-97.92129590000002,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Puebla State, Mexico - 29.0 people; Veracruz State, Mexico - 11.0 people",,,,Belize - 170.0 people; Guatemala - 700.0 people,,,,,,,,"Yamonho, Chiapas, Mexico - rainfall = 193.8 mm in 24 hours; Martinez de la Torre, Veracruz, Mexico - rainfall = 198.2 mm in 24 hours",,,,
341.0,15339,FloodList,http://floodlist.com/america/mexico-tropical-storm-earl-floods-landslides-august-2016,2016-08-04T00:00:00,2016-08-07T00:00:00,"Coscomatepec de Bravo, Veracruz",Mexico,North America,19.0683148,-97.0471556,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Puebla State, Mexico - 29.0 people; Veracruz State, Mexico - 11.0 people",,,,Belize - 170.0 people; Guatemala - 700.0 people,,,,,,,,"Yamonho, Chiapas, Mexico - rainfall = 193.8 mm in 24 hours; Martinez de la Torre, Veracruz, Mexico - rainfall = 198.2 mm in 24 hours",,,,
342.0,15339,FloodList,http://floodlist.com/america/mexico-tropical-storm-earl-floods-landslides-august-2016,2016-08-04T00:00:00,2016-08-07T00:00:00,"Tequila, Veracruz",Mexico,North America,18.7295682,-97.0711071,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Puebla State, Mexico - 29.0 people; Veracruz State, Mexico - 11.0 people",,,,Belize - 170.0 people; Guatemala - 700.0 people,,,,,,,,"Yamonho, Chiapas, Mexico - rainfall = 193.8 mm in 24 hours; Martinez de la Torre, Veracruz, Mexico - rainfall = 198.2 mm in 24 hours",,,,
343.0,15339,FloodList,http://floodlist.com/america/mexico-tropical-storm-earl-floods-landslides-august-2016,2016-08-04T00:00:00,2016-08-07T00:00:00,"Ixcan, Quiche",Guatemala,South America,15.9862537,-90.76754240000002,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Puebla State, Mexico - 29.0 people; Veracruz State, Mexico - 11.0 people",,,,Belize - 170.0 people; Guatemala - 700.0 people,,,,,,,,"Yamonho, Chiapas, Mexico - rainfall = 193.8 mm in 24 hours; Martinez de la Torre, Veracruz, Mexico - rainfall = 198.2 mm in 24 hours",,,,
344.0,15339,FloodList,http://floodlist.com/america/mexico-tropical-storm-earl-floods-landslides-august-2016,2016-08-04T00:00:00,2016-08-07T00:00:00,"Melchor de Mencos, Peten",Guatemala,South America,17.058107,-89.15631150000002,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Puebla State, Mexico - 29.0 people; Veracruz State, Mexico - 11.0 people",,,,Belize - 170.0 people; Guatemala - 700.0 people,,,,,,,,"Yamonho, Chiapas, Mexico - rainfall = 193.8 mm in 24 hours; Martinez de la Torre, Veracruz, Mexico - rainfall = 198.2 mm in 24 hours",,,,
345.0,15339,FloodList,http://floodlist.com/america/mexico-tropical-storm-earl-floods-landslides-august-2016,2016-08-04T00:00:00,2016-08-07T00:00:00,Belize City,Belize,North America,17.5045661,-88.19621330000001,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,"Puebla State, Mexico - 29.0 people; Veracruz State, Mexico - 11.0 people",,,,Belize - 170.0 people; Guatemala - 700.0 people,,,,,,,,"Yamonho, Chiapas, Mexico - rainfall = 193.8 mm in 24 hours; Martinez de la Torre, Veracruz, Mexico - rainfall = 198.2 mm in 24 hours",,,,
346.0,15311,FloodList,http://floodlist.com/europe/macedonia-eu-experts-deployed-flood-hit-areas,2016-08-06T00:00:00,2016-08-07T00:00:00,Stajkovci,Macedonia (the former Yugoslav Republic of),Europe,42.0260946,21.51552909999998,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 22.0 people,,,,,,,,,,,Unknown location - 56.0 people,Skopje-Zajcev Rid - rainfall = 92.9 mm in 24 hours,,,,
347.0,15311,FloodList,http://floodlist.com/europe/macedonia-eu-experts-deployed-flood-hit-areas,2016-08-06T00:00:00,2016-08-07T00:00:00,Aracinovo,Macedonia (the former Yugoslav Republic of),Europe,42.02538,21.563973600000054,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 22.0 people,,,,,,,,,,,Unknown location - 56.0 people,Skopje-Zajcev Rid - rainfall = 92.9 mm in 24 hours,,,,
348.0,15311,FloodList,http://floodlist.com/europe/macedonia-eu-experts-deployed-flood-hit-areas,2016-08-06T00:00:00,2016-08-07T00:00:00,Creshevo,Macedonia (the former Yugoslav Republic of),Europe,42.0507948,21.509734699999967,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 22.0 people,,,,,,,,,,,Unknown location - 56.0 people,Skopje-Zajcev Rid - rainfall = 92.9 mm in 24 hours,,,,
349.0,15309,FloodList,http://floodlist.com/asia/pakistan-floods-sindh-balochistan-august-2016,2016-08-05T00:00:00,2016-08-05T00:00:00,Karachi,Pakistan,Asia,24.8614622,67.00993879999999,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Sindh - 21.0 people; Balochistan - 5.0 people,,,,,,,,,,,,Hyderabad - rainfall = 77.0 mm in 24 hours,,,,
350.0,15309,FloodList,http://floodlist.com/asia/pakistan-floods-sindh-balochistan-august-2016,2016-08-05T00:00:00,2016-08-05T00:00:00,Hyderabad,Pakistan,Asia,25.3817509,68.36938970000006,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Sindh - 21.0 people; Balochistan - 5.0 people,,,,,,,,,,,,Hyderabad - rainfall = 77.0 mm in 24 hours,,,,
351.0,15309,FloodList,http://floodlist.com/asia/pakistan-floods-sindh-balochistan-august-2016,2016-08-05T00:00:00,2016-08-05T00:00:00,Tando Allahyar,Pakistan,Asia,25.4570396,68.72145929999999,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Sindh - 21.0 people; Balochistan - 5.0 people,,,,,,,,,,,,Hyderabad - rainfall = 77.0 mm in 24 hours,,,,
352.0,15309,FloodList,http://floodlist.com/asia/pakistan-floods-sindh-balochistan-august-2016,2016-08-05T00:00:00,2016-08-05T00:00:00,Mirpur Khas,Pakistan,Asia,25.5291051,69.01357059999998,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Sindh - 21.0 people; Balochistan - 5.0 people,,,,,,,,,,,,Hyderabad - rainfall = 77.0 mm in 24 hours,,,,
353.0,15309,FloodList,http://floodlist.com/asia/pakistan-floods-sindh-balochistan-august-2016,2016-08-05T00:00:00,2016-08-05T00:00:00,Harnai,Pakistan,Asia,30.0999687,67.9434205,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Sindh - 21.0 people; Balochistan - 5.0 people,,,,,,,,,,,,Hyderabad - rainfall = 77.0 mm in 24 hours,,,,
354.0,15309,FloodList,http://floodlist.com/asia/pakistan-floods-sindh-balochistan-august-2016,2016-08-05T00:00:00,2016-08-05T00:00:00,Jhal Magsi,Pakistan,Asia,28.4174067,67.57085359999996,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Sindh - 21.0 people; Balochistan - 5.0 people,,,,,,,,,,,,Hyderabad - rainfall = 77.0 mm in 24 hours,,,,
355.0,15309,FloodList,http://floodlist.com/asia/pakistan-floods-sindh-balochistan-august-2016,2016-08-05T00:00:00,2016-08-05T00:00:00,Lasbela,Pakistan,Asia,25.83767499999999,66.52239020000002,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Sindh - 21.0 people; Balochistan - 5.0 people,,,,,,,,,,,,Hyderabad - rainfall = 77.0 mm in 24 hours,,,,
356.0,15307,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-lao-cai-august-2016,2016-08-02T00:00:00,2016-08-18T00:00:00,Muong Khuong,Viet Nam,Asia,22.6785309,104.12336670000002,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 5.0 people; Unknown location - 6.0 people,,,,,,,,,,,,Lao Cai - rainfall = 71.0 mm in 24 hours; Sa Pa - rainfall = 61.3 mm in 24 hours,,,,
357.0,15307,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-lao-cai-august-2016,2016-08-02T00:00:00,2016-08-18T00:00:00,Bao Thang,Viet Nam,Asia,22.3266996,104.14660460000005,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 5.0 people; Unknown location - 6.0 people,,,,,,,,,,,,Lao Cai - rainfall = 71.0 mm in 24 hours; Sa Pa - rainfall = 61.3 mm in 24 hours,,,,
358.0,15307,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-lao-cai-august-2016,2016-08-02T00:00:00,2016-08-18T00:00:00,Bat Xat,Viet Nam,Asia,22.5539336,103.68258600000001,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 5.0 people; Unknown location - 6.0 people,,,,,,,,,,,,Lao Cai - rainfall = 71.0 mm in 24 hours; Sa Pa - rainfall = 61.3 mm in 24 hours,,,,
359.0,15307,FloodList,http://floodlist.com/asia/vietnam-floods-landslides-lao-cai-august-2016,2016-08-02T00:00:00,2016-08-18T00:00:00,Sa Pa,Viet Nam,Asia,22.35646419999999,103.87380310000003,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 5.0 people; Unknown location - 6.0 people,,,,,,,,,,,,Lao Cai - rainfall = 71.0 mm in 24 hours; Sa Pa - rainfall = 61.3 mm in 24 hours,,,,
